#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
../data/raw/genomes/GCF_000226275.2_ASM22627v2_genomic.fna.gz	NC_017171.2	3417355	3418372	+	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	91.94	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_000226275.2_ASM22627v2_genomic.fna.gz	NC_017171.2	3866281	3867165	-	(MLS)mph(E)	1-885/885	===============	0/0	100.00	99.89	argannot	JF769133:8777-9661	(MLS)mph(E)	
../data/raw/genomes/GCF_000226275.2_ASM22627v2_genomic.fna.gz	NC_017171.2	3867221	3868696	-	(MLS)msr(E)	1-1476/1476	===============	0/0	100.00	100.00	argannot	JF769133:7246-8721	(MLS)msr(E)	
../data/raw/genomes/GCF_000226275.2_ASM22627v2_genomic.fna.gz	NC_017171.2	3870995	3871768	-	(AGly)armA	1-774/774	===============	0/0	100.00	100.00	argannot	AY220558:1978-2751	(AGly)armA	
../data/raw/genomes/GCF_000226275.2_ASM22627v2_genomic.fna.gz	NC_017171.2	3875113	3875952	-	(Sul)sul1	1-840/840	===============	0/0	100.00	100.00	argannot	AF071413:6700-7539	(Sul)sul1	
../data/raw/genomes/GCF_000226275.2_ASM22627v2_genomic.fna.gz	NC_017171.2	3876457	3877258	-	(AGly)aadA1-pm	30-831/831	===============	0/0	96.51	99.88	argannot	JQ690540:7968-8798	(AGly)aadA1-pm	
../data/raw/genomes/GCF_000226275.2_ASM22627v2_genomic.fna.gz	NC_017171.2	3877306	3877938	-	(Phe)catB8	1-633/633	===============	0/0	100.00	100.00	argannot	AF227506:253-885	(Phe)catB8	
../data/raw/genomes/GCF_000226275.2_ASM22627v2_genomic.fna.gz	NC_017171.2	3880432	3881247	-	(AGly)aph(3'')-Ia	1-816/816	===============	0/0	100.00	99.88	argannot	FJ172370:38668-39483	(AGly)aph(3'')-Ia	
../data/raw/genomes/GCF_000302575.1_ASM30257v1_genomic.fna.gz	NC_018706.1	495285	496100	+	(Sul)sul2	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)sul2	
../data/raw/genomes/GCF_000302575.1_ASM30257v1_genomic.fna.gz	NC_018706.1	508724	509923	-	(Tet)tetB	1-1200/1206	===============	0/0	99.50	99.67	argannot	AB089594:1-1206	(Tet)tetB	
../data/raw/genomes/GCF_000302575.1_ASM30257v1_genomic.fna.gz	NC_018706.1	513296	514132	-	(AGly)strB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)strB	
../data/raw/genomes/GCF_000302575.1_ASM30257v1_genomic.fna.gz	NC_018706.1	514132	514935	-	(AGly)strA	1-804/804	===============	0/0	100.00	100.00	argannot	AB366441:22458-23261	(AGly)strA	
../data/raw/genomes/GCF_000302575.1_ASM30257v1_genomic.fna.gz	NC_018706.1	1720340	1721605	-	(Bla)BlaA2	6-1274/1275	========/======	1/3	99.29	96.38	argannot	NC_010410:2507740-2509014	(Bla)BlaA2	
../data/raw/genomes/GCF_000302575.1_ASM30257v1_genomic.fna.gz	NC_018706.1	2027777	2028601	-	(Bla)blaOXA-66	1-825/825	===============	0/0	100.00	100.00	argannot	EF051061:485-1309	(Bla)blaOXA-66	
../data/raw/genomes/GCF_000302575.1_ASM30257v1_genomic.fna.gz	NC_018706.1	2212823	2213518	+	(Bla)Mbl	1-696/696	===============	0/0	100.00	98.56	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_000302575.1_ASM30257v1_genomic.fna.gz	NC_018706.1	2409678	2410695	+	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	91.94	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_000302575.1_ASM30257v1_genomic.fna.gz	NC_018706.1	2815483	2816367	-	(MLS)mph(E)	1-885/885	===============	0/0	100.00	99.89	argannot	JF769133:8777-9661	(MLS)mph(E)	
../data/raw/genomes/GCF_000302575.1_ASM30257v1_genomic.fna.gz	NC_018706.1	2816423	2817898	-	(MLS)msr(E)	1-1476/1476	===============	0/0	100.00	100.00	argannot	JF769133:7246-8721	(MLS)msr(E)	
../data/raw/genomes/GCF_000302575.1_ASM30257v1_genomic.fna.gz	NC_018706.1	2820197	2820970	-	(AGly)armA	1-774/774	===============	0/0	100.00	100.00	argannot	AY220558:1978-2751	(AGly)armA	
../data/raw/genomes/GCF_000302575.1_ASM30257v1_genomic.fna.gz	NC_018706.1	2824315	2825154	-	(Sul)sul1	1-840/840	===============	0/0	100.00	100.00	argannot	AF071413:6700-7539	(Sul)sul1	
../data/raw/genomes/GCF_000302575.1_ASM30257v1_genomic.fna.gz	NC_018706.1	2825659	2826460	-	(AGly)aadA1-pm	30-831/831	===============	0/0	96.51	99.88	argannot	JQ690540:7968-8798	(AGly)aadA1-pm	
../data/raw/genomes/GCF_000302575.1_ASM30257v1_genomic.fna.gz	NC_018706.1	2826508	2827140	-	(Phe)catB8	1-633/633	===============	0/0	100.00	100.00	argannot	AF227506:253-885	(Phe)catB8	
../data/raw/genomes/GCF_000302575.1_ASM30257v1_genomic.fna.gz	NC_018706.1	3008631	3009782	+	(Bla)blaADC-30	1-1152/1152	===============	0/0	100.00	99.91	argannot	JF265068:955-2106	(Bla)blaADC-30	
../data/raw/genomes/GCF_000302575.1_ASM30257v1_genomic.fna.gz	NC_018706.1	3340135	3341097	-	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	98.75	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_000419385.1_ASM41938v1_genomic.fna.gz	NC_021726.1	189521	190309	+	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	97.97	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_000419385.1_ASM41938v1_genomic.fna.gz	NC_021726.1	268732	269547	+	(Sul)sul2	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)sul2	
../data/raw/genomes/GCF_000419385.1_ASM41938v1_genomic.fna.gz	NC_021726.1	298715	299914	-	(Tet)tetB	1-1200/1206	===============	0/0	99.50	99.75	argannot	AB089594:1-1206	(Tet)tetB	
../data/raw/genomes/GCF_000419385.1_ASM41938v1_genomic.fna.gz	NC_021726.1	303287	304123	-	(AGly)strB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)strB	
../data/raw/genomes/GCF_000419385.1_ASM41938v1_genomic.fna.gz	NC_021726.1	304123	304926	-	(AGly)strA	1-804/804	===============	0/0	100.00	100.00	argannot	AB366441:22458-23261	(AGly)strA	
../data/raw/genomes/GCF_000419385.1_ASM41938v1_genomic.fna.gz	NC_021726.1	1492281	1493546	-	(Bla)BlaA2	6-1274/1275	========/======	1/3	99.29	96.38	argannot	NC_010410:2507740-2509014	(Bla)BlaA2	
../data/raw/genomes/GCF_000419385.1_ASM41938v1_genomic.fna.gz	NC_021726.1	1879419	1880436	-	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	91.94	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_000419385.1_ASM41938v1_genomic.fna.gz	NC_021726.1	1999104	1999925	+	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_000419385.1_ASM41938v1_genomic.fna.gz	NC_021726.1	2083843	2084538	-	(Bla)Mbl	1-696/696	===============	0/0	100.00	98.56	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_000419385.1_ASM41938v1_genomic.fna.gz	NC_021726.1	2268795	2269619	+	(Bla)blaOXA-66	1-825/825	===============	0/0	100.00	100.00	argannot	EF051061:485-1309	(Bla)blaOXA-66	
../data/raw/genomes/GCF_000419385.1_ASM41938v1_genomic.fna.gz	NC_021726.1	2831435	2832586	+	(Bla)blaADC-30	1-1152/1152	===============	0/0	100.00	100.00	argannot	JF265068:955-2106	(Bla)blaADC-30	
../data/raw/genomes/GCF_000419385.1_ASM41938v1_genomic.fna.gz	NC_021726.1	3135363	3136325	-	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	98.86	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_000419385.1_ASM41938v1_genomic.fna.gz	NC_021728.1	2382	3014	+	(Phe)catB8	1-633/633	===============	0/0	100.00	100.00	argannot	AF227506:253-885	(Phe)catB8	
../data/raw/genomes/GCF_000419385.1_ASM41938v1_genomic.fna.gz	NC_021728.1	3062	3863	+	(AGly)aadA1-pm	30-831/831	===============	0/0	96.51	99.88	argannot	JQ690540:7968-8798	(AGly)aadA1-pm	
../data/raw/genomes/GCF_000419385.1_ASM41938v1_genomic.fna.gz	NC_021728.1	4368	5207	+	(Sul)sul1	1-840/840	===============	0/0	100.00	100.00	argannot	AF071413:6700-7539	(Sul)sul1	
../data/raw/genomes/GCF_000419385.1_ASM41938v1_genomic.fna.gz	NC_021728.1	8552	9325	+	(AGly)armA	1-774/774	===============	0/0	100.00	100.00	argannot	AY220558:1978-2751	(AGly)armA	
../data/raw/genomes/GCF_000419385.1_ASM41938v1_genomic.fna.gz	NC_021728.1	11624	13099	+	(MLS)msr(E)	1-1476/1476	===============	0/0	100.00	100.00	argannot	JF769133:7246-8721	(MLS)msr(E)	
../data/raw/genomes/GCF_000419385.1_ASM41938v1_genomic.fna.gz	NC_021728.1	13155	14039	+	(MLS)mph(E)	1-885/885	===============	0/0	100.00	99.89	argannot	JF769133:8777-9661	(MLS)mph(E)	
../data/raw/genomes/GCF_000419385.1_ASM41938v1_genomic.fna.gz	NC_021728.1	19212	20027	+	(AGly)aph(3'')-Ia	1-816/816	===============	0/0	100.00	99.88	argannot	FJ172370:38668-39483	(AGly)aph(3'')-Ia	
../data/raw/genomes/GCF_000419405.1_ASM41940v1_genomic.fna.gz	NC_021733.1	200659	201447	+	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	98.99	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_000419405.1_ASM41940v1_genomic.fna.gz	NC_021733.1	1062663	1063484	+	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_000419405.1_ASM41940v1_genomic.fna.gz	NC_021733.1	1513474	1514743	-	(Bla)BlaA2	6-1275/1275	===============	0/0	99.61	97.87	argannot	NC_010410:2507740-2509014	(Bla)BlaA2	
../data/raw/genomes/GCF_000419405.1_ASM41940v1_genomic.fna.gz	NC_021733.1	1831430	1832254	-	(Bla)blaOXA-68	1-825/825	===============	0/0	100.00	100.00	argannot	AY750910:1-825	(Bla)blaOXA-68	
../data/raw/genomes/GCF_000419405.1_ASM41940v1_genomic.fna.gz	NC_021733.1	2016202	2016897	+	(Bla)Mbl	1-696/696	===============	0/0	100.00	97.84	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_000419405.1_ASM41940v1_genomic.fna.gz	NC_021733.1	2184968	2185985	+	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	91.75	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_000419405.1_ASM41940v1_genomic.fna.gz	NC_021733.1	2858449	2859600	+	(Bla)blaADC-76	1-1152/1152	===============	0/0	100.00	100.00	argannot	KP881236:1-1152	(Bla)blaADC-76	
../data/raw/genomes/GCF_000419405.1_ASM41940v1_genomic.fna.gz	NC_021733.1	2991703	2992518	+	(Sul)sul2	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)sul2	
../data/raw/genomes/GCF_000419405.1_ASM41940v1_genomic.fna.gz	NC_021733.1	2993133	2994338	-	(Tet)tetB	1-1206/1206	===============	0/0	100.00	99.75	argannot	AB089594:1-1206	(Tet)tetB	
../data/raw/genomes/GCF_000419405.1_ASM41940v1_genomic.fna.gz	NC_021733.1	2997711	2998547	-	(AGly)strB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)strB	
../data/raw/genomes/GCF_000419405.1_ASM41940v1_genomic.fna.gz	NC_021733.1	2998547	2999350	-	(AGly)strA	1-804/804	===============	0/0	100.00	100.00	argannot	AB366441:22458-23261	(AGly)strA	
../data/raw/genomes/GCF_000419405.1_ASM41940v1_genomic.fna.gz	NC_021733.1	3154124	3155086	-	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	98.55	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_000419405.1_ASM41940v1_genomic.fna.gz	NC_021734.1	1113	1892	-	(AGly)aphA6	1-780/780	===============	0/0	100.00	99.87	argannot	JF949760:695-1474	(AGly)aphA6	
../data/raw/genomes/GCF_000419405.1_ASM41940v1_genomic.fna.gz	NC_021734.1	9572	10837	-	(Phe)cmlB1	1-1266/1266	===============	0/0	100.00	86.33	argannot	NG_036292:776-2041	(Phe)cmlB1	
../data/raw/genomes/GCF_000419405.1_ASM41940v1_genomic.fna.gz	NC_021734.1	24546	25406	-	(AGly)aac3-IId	1-861/861	===============	0/0	100.00	99.88	argannot	EU022314:1-861	(AGly)aac3-IId	
../data/raw/genomes/GCF_000419405.1_ASM41940v1_genomic.fna.gz	NC_021734.1	47978	48820	+	(Bla)blaOXA-58	1-843/843	===============	0/0	100.00	100.00	argannot	AY665723:3301-4143	(Bla)blaOXA-58	
../data/raw/genomes/GCF_000419425.1_ASM41942v1_genomic.fna.gz	NC_021729.1	187663	188451	+	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	97.97	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_000419425.1_ASM41942v1_genomic.fna.gz	NC_021729.1	265677	266492	+	(Sul)sul2	1-816/816	===============	0/0	100.00	99.88	argannot	EU360945:1617-2432	(Sul)sul2	
../data/raw/genomes/GCF_000419425.1_ASM41942v1_genomic.fna.gz	NC_021729.1	294469	295668	-	(Tet)tetB	1-1200/1206	===============	0/0	99.50	99.75	argannot	AB089594:1-1206	(Tet)tetB	
../data/raw/genomes/GCF_000419425.1_ASM41942v1_genomic.fna.gz	NC_021729.1	299041	299877	-	(AGly)strB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)strB	
../data/raw/genomes/GCF_000419425.1_ASM41942v1_genomic.fna.gz	NC_021729.1	299877	300680	-	(AGly)strA	1-804/804	===============	0/0	100.00	99.88	argannot	AB366441:22458-23261	(AGly)strA	
../data/raw/genomes/GCF_000419425.1_ASM41942v1_genomic.fna.gz	NC_021729.1	1339185	1340045	+	(Bla)blaTEM-1D	1-861/861	===============	0/0	100.00	100.00	argannot	AF188200:215-1075	(Bla)blaTEM-1D	
../data/raw/genomes/GCF_000419425.1_ASM41942v1_genomic.fna.gz	NC_021729.1	1450592	1451857	-	(Bla)BlaA2	6-1274/1275	========/======	1/3	99.29	96.38	argannot	NC_010410:2507740-2509014	(Bla)BlaA2	
../data/raw/genomes/GCF_000419425.1_ASM41942v1_genomic.fna.gz	NC_021729.1	1766821	1767645	-	(Bla)blaOXA-66	1-825/825	===============	0/0	100.00	100.00	argannot	EF051061:485-1309	(Bla)blaOXA-66	
../data/raw/genomes/GCF_000419425.1_ASM41942v1_genomic.fna.gz	NC_021729.1	1953101	1953796	+	(Bla)Mbl	1-696/696	===============	0/0	100.00	98.56	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_000419425.1_ASM41942v1_genomic.fna.gz	NC_021729.1	2038905	2039726	-	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_000419425.1_ASM41942v1_genomic.fna.gz	NC_021729.1	2159419	2160436	+	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	91.94	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_000419425.1_ASM41942v1_genomic.fna.gz	NC_021729.1	2739991	2741142	+	(Bla)blaADC-30	1-1152/1152	===============	0/0	100.00	100.00	argannot	JF265068:955-2106	(Bla)blaADC-30	
../data/raw/genomes/GCF_000419425.1_ASM41942v1_genomic.fna.gz	NC_021729.1	3042754	3043716	-	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	98.75	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_000419425.1_ASM41942v1_genomic.fna.gz	NC_021732.1	202	1017	+	(AGly)aph(3'')-Ia	1-816/816	===============	0/0	100.00	99.88	argannot	FJ172370:38668-39483	(AGly)aph(3'')-Ia	
../data/raw/genomes/GCF_000419425.1_ASM41942v1_genomic.fna.gz	NC_021732.1	3511	4143	+	(Phe)catB8	1-633/633	===============	0/0	100.00	100.00	argannot	AF227506:253-885	(Phe)catB8	
../data/raw/genomes/GCF_000419425.1_ASM41942v1_genomic.fna.gz	NC_021732.1	4191	4992	+	(AGly)aadA1-pm	30-831/831	===============	0/0	96.51	99.88	argannot	JQ690540:7968-8798	(AGly)aadA1-pm	
../data/raw/genomes/GCF_000419425.1_ASM41942v1_genomic.fna.gz	NC_021732.1	5497	6336	+	(Sul)sul1	1-840/840	===============	0/0	100.00	100.00	argannot	AF071413:6700-7539	(Sul)sul1	
../data/raw/genomes/GCF_000419425.1_ASM41942v1_genomic.fna.gz	NC_021732.1	9681	10454	+	(AGly)armA	1-774/774	===============	0/0	100.00	100.00	argannot	AY220558:1978-2751	(AGly)armA	
../data/raw/genomes/GCF_000419425.1_ASM41942v1_genomic.fna.gz	NC_021732.1	12753	14228	+	(MLS)msr(E)	1-1476/1476	===============	0/0	100.00	100.00	argannot	JF769133:7246-8721	(MLS)msr(E)	
../data/raw/genomes/GCF_000419425.1_ASM41942v1_genomic.fna.gz	NC_021732.1	14284	15168	+	(MLS)mph(E)	1-885/885	===============	0/0	100.00	99.89	argannot	JF769133:8777-9661	(MLS)mph(E)	
../data/raw/genomes/GCF_000498375.2_ASM49837v2_genomic.fna.gz	NZ_CP017152.1	179863	180651	+	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	97.97	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_000498375.2_ASM49837v2_genomic.fna.gz	NZ_CP017152.1	263827	265026	-	(Tet)tetB	1-1200/1206	===============	0/0	99.50	99.75	argannot	AB089594:1-1206	(Tet)tetB	
../data/raw/genomes/GCF_000498375.2_ASM49837v2_genomic.fna.gz	NZ_CP017152.1	268399	269235	-	(AGly)strB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)strB	
../data/raw/genomes/GCF_000498375.2_ASM49837v2_genomic.fna.gz	NZ_CP017152.1	269235	270038	-	(AGly)strA	1-804/804	===============	0/0	100.00	100.00	argannot	AB366441:22458-23261	(AGly)strA	
../data/raw/genomes/GCF_000498375.2_ASM49837v2_genomic.fna.gz	NZ_CP017152.1	1312439	1313260	-	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_000498375.2_ASM49837v2_genomic.fna.gz	NZ_CP017152.1	1357129	1357968	-	(Sul)sul1	1-840/840	===============	0/0	100.00	100.00	argannot	AF071413:6700-7539	(Sul)sul1	
../data/raw/genomes/GCF_000498375.2_ASM49837v2_genomic.fna.gz	NZ_CP017152.1	1360551	1361102	+	(AGly)aac6-Iaf	1-552/552	===============	0/0	100.00	98.01	argannot	AB462903:1200-1751	(AGly)aac6-Iaf	
../data/raw/genomes/GCF_000498375.2_ASM49837v2_genomic.fna.gz	NZ_CP017152.1	1364565	1365425	-	(Bla)blaTEM-1D	1-861/861	===============	0/0	100.00	100.00	argannot	AF188200:215-1075	(Bla)blaTEM-1D	
../data/raw/genomes/GCF_000498375.2_ASM49837v2_genomic.fna.gz	NZ_CP017152.1	1477807	1479072	-	(Bla)BlaA2	6-1274/1275	========/======	1/3	99.29	96.38	argannot	NC_010410:2507740-2509014	(Bla)BlaA2	
../data/raw/genomes/GCF_000498375.2_ASM49837v2_genomic.fna.gz	NZ_CP017152.1	1816098	1816922	-	(Bla)blaOXA-66	1-825/825	===============	0/0	100.00	100.00	argannot	EF051061:485-1309	(Bla)blaOXA-66	
../data/raw/genomes/GCF_000498375.2_ASM49837v2_genomic.fna.gz	NZ_CP017152.1	2041782	2042477	+	(Bla)Mbl	1-696/696	===============	0/0	100.00	98.56	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_000498375.2_ASM49837v2_genomic.fna.gz	NZ_CP017152.1	2286245	2287262	+	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	91.94	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_000498375.2_ASM49837v2_genomic.fna.gz	NZ_CP017152.1	2754726	2755610	-	(MLS)mph(E)	1-885/885	===============	0/0	100.00	99.89	argannot	JF769133:8777-9661	(MLS)mph(E)	
../data/raw/genomes/GCF_000498375.2_ASM49837v2_genomic.fna.gz	NZ_CP017152.1	2755666	2757141	-	(MLS)msr(E)	1-1476/1476	===============	0/0	100.00	100.00	argannot	JF769133:7246-8721	(MLS)msr(E)	
../data/raw/genomes/GCF_000498375.2_ASM49837v2_genomic.fna.gz	NZ_CP017152.1	2759440	2760213	-	(AGly)armA	1-774/774	===============	0/0	100.00	100.00	argannot	AY220558:1978-2751	(AGly)armA	
../data/raw/genomes/GCF_000498375.2_ASM49837v2_genomic.fna.gz	NZ_CP017152.1	2763558	2764397	-	(Sul)sul1	1-840/840	===============	0/0	100.00	100.00	argannot	AF071413:6700-7539	(Sul)sul1	
../data/raw/genomes/GCF_000498375.2_ASM49837v2_genomic.fna.gz	NZ_CP017152.1	2764902	2765703	-	(AGly)aadA1-pm	30-831/831	===============	0/0	96.51	99.88	argannot	JQ690540:7968-8798	(AGly)aadA1-pm	
../data/raw/genomes/GCF_000498375.2_ASM49837v2_genomic.fna.gz	NZ_CP017152.1	2765751	2766383	-	(Phe)catB8	1-633/633	===============	0/0	100.00	100.00	argannot	AF227506:253-885	(Phe)catB8	
../data/raw/genomes/GCF_000498375.2_ASM49837v2_genomic.fna.gz	NZ_CP017152.1	2768877	2769692	-	(AGly)aph(3'')-Ia	1-816/816	===============	0/0	100.00	99.88	argannot	FJ172370:38668-39483	(AGly)aph(3'')-Ia	
../data/raw/genomes/GCF_000498375.2_ASM49837v2_genomic.fna.gz	NZ_CP017152.1	3026706	3027857	+	(Bla)blaADC-25	1-1152/1152	===============	0/0	100.00	99.83	argannot	EF016355:1-1152	(Bla)blaADC-25	
../data/raw/genomes/GCF_000498375.2_ASM49837v2_genomic.fna.gz	NZ_CP017152.1	3324242	3325204	-	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	98.86	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_000505685.1_ASM50568v2_genomic.fna.gz	NC_019985.2	7011	7790	+	(AGly)aphA6	1-780/780	===============	0/0	100.00	98.33	argannot	JF949760:695-1474	(AGly)aphA6	
../data/raw/genomes/GCF_000505685.1_ASM50568v2_genomic.fna.gz	NC_019985.2	9068	9880	+	(Bla)blaNDM-1	1-813/813	===============	0/0	100.00	100.00	argannot	JQ080305:1-813	(Bla)blaNDM-1	
../data/raw/genomes/GCF_000505685.1_ASM50568v2_genomic.fna.gz	NC_023028.1	827557	828519	+	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	98.13	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_000505685.1_ASM50568v2_genomic.fna.gz	NC_023028.1	1117916	1119067	-	(Bla)blaADC-2	1-1152/1152	===============	0/0	100.00	98.44	argannot	NG_048644:101-1252	(Bla)blaADC-2	
../data/raw/genomes/GCF_000505685.1_ASM50568v2_genomic.fna.gz	NC_023028.1	1700502	1701517	-	(Bla)BlaA1	1-1016/1020	===============	0/0	99.61	91.34	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_000505685.1_ASM50568v2_genomic.fna.gz	NC_023028.1	1905757	1906452	-	(Bla)Mbl	1-696/696	===============	0/0	100.00	96.69	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_000505685.1_ASM50568v2_genomic.fna.gz	NC_023028.1	2090392	2091216	+	(Bla)blaOXA-130	1-825/825	===============	0/0	100.00	99.88	argannot	EU547445:1-825	(Bla)blaOXA-130	
../data/raw/genomes/GCF_000505685.1_ASM50568v2_genomic.fna.gz	NC_023028.1	2412041	2413315	+	(Bla)BlaA2	1-1275/1275	===============	0/0	100.00	96.08	argannot	NC_010410:2507740-2509014	(Bla)BlaA2	
../data/raw/genomes/GCF_000505685.1_ASM50568v2_genomic.fna.gz	NC_023028.1	3581245	3582033	-	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	99.75	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_000505685.1_ASM50568v2_genomic.fna.gz	NC_023031.1	62421	63236	+	(Sul)sul2	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)sul2	
../data/raw/genomes/GCF_000505685.1_ASM50568v2_genomic.fna.gz	NC_023031.1	63851	65056	-	(Tet)tetB	1-1206/1206	===============	0/0	100.00	99.75	argannot	AB089594:1-1206	(Tet)tetB	
../data/raw/genomes/GCF_000695855.3_ASM69585v3_genomic.fna.gz	NZ_CP007535.2	212556	213344	-	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	97.97	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_000695855.3_ASM69585v3_genomic.fna.gz	NZ_CP007535.2	947625	948776	+	(Bla)blaADC-73	1-1152/1152	===============	0/0	100.00	100.00	argannot	KP881233:1-1152	(Bla)blaADC-73	
../data/raw/genomes/GCF_000695855.3_ASM69585v3_genomic.fna.gz	NZ_CP007535.2	1190878	1191840	+	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	98.75	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_000695855.3_ASM69585v3_genomic.fna.gz	NZ_CP007535.2	1733539	1734234	-	(Bla)Mbl	1-696/696	===============	0/0	100.00	98.56	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_000695855.3_ASM69585v3_genomic.fna.gz	NZ_CP007535.2	2803908	2805173	+	(Bla)BlaA2	6-1274/1275	========/======	1/3	99.29	96.38	argannot	NC_010410:2507740-2509014	(Bla)BlaA2	
../data/raw/genomes/GCF_000695855.3_ASM69585v3_genomic.fna.gz	NZ_CP007535.2	3266611	3267628	-	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	91.94	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
